Event	ID	Name			Wwise Object Path	Notes
	156495718	ablty_tombraiser_minion_vo_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_tombraiser_minion_vo_02_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\10_TombRaiser\npc_abilities\3D\ablty_minions\ablty_tombraiser_minion_vo\ablty_tombraiser_minion_vo_02		5423
	157311211	mnt_geliknight_jump_layer_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mnt_geliknight_jump_layer_02_4E0D0EC4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_BALL\vocalizations\ball_layer_geliknight\layer_geliknight\mnt_geliknight_jump_layer_02		7191
	158029113	sfx_general_spark_03	C:\Trove\audio_source\wwise\.cache\Windows\SFX\sfx_general_spark_03_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_FOOTSTEPS_ONLY\FTS_MOUNT_LAYERS\walk_run\fts_mnt_sw_LAYER_TYPE_walk_run\mnt_arcanium_spark_run\sfx_general_spark_03		16120
	158300329	mnt_dracorgi_jump_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mnt_dracorgi_jump_01_4E0D0EC4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_dragon_flying\mount_dracorgi\vocalizations\mount_dracorgi_flying_vo_jump\mount_dracorgi_flying_vo_jump\roar_blend\Bark\mnt_dracorgi_jump_01		3592
	158333540	ablty_faetrickster_spawngroup_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_faetrickster_spawngroup_02_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\02_Fae_Trickster\npc_abilities\ablty_faetrickster_spawn_group\ablty_faetrickster_spawngroup_02		22635
	158855452	revenant_ablty__magicgirl_ult_loop_start_PLAYER	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\revenant\revenant_ablty__magicgirl_ult_loop_start_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\12_Reverant\npc_abilities\3D\SKIN - MAGIC GIRL\revenant_ablty_magicgirl_ult_loop\revenant_ablty__magicgirl_ult_loop_start_PLAYER		34398
	159012186	boss_lunargoddess_ablty_shield_spin_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\boss_lunargoddess_ablty_shield_spin_01_86A8DAD7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\Generic & NPC\BOSSES\ShadowTitan_LunarGoddess\boss_lunargoddess_ablty_shield_fling\boss_lunargoddess_ablty_shield_spin_01		14752
	159275617	mnt_sheep_ram_jump_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mnt_sheep_ram_jump_01_4E0D0EC4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_sheep\mount_sheep_ram_vocalizations\mount_sheep_ram_vo_jump\mount_sheep_ram_vo_jump_choice\mnt_sheep_ram_jump_01		5479
	159773476	fts_8bit_md_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\fts_8bit_md_02_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_FOOTSTEPS_ONLY\FTS - Large\Walk Run Slide\fts_sw_lg_surfacetype_walk_loop\fts_sw_lg_mix\fts_8bit_lg_walk\fts_8bit_md_02		3268
	160382499	ablty_gunslinger_ult_rapidfire_start_01_PLAYER	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_gunslinger_ult_rapidfire_start_01_0CE55FBF_28C5907D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\01_GunSlinger\player_abilities\2D\ablty_gunslinger_ult_rapidfire_start_01_PLAYER		27107
	160864204	ablty_dinohunter_ult_spit_hit_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_dinohunter_ult_spit_hit_01_B1702500.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\08_Pirate\wpn_boat_cannon\3D\LongerRange\ablty_dragon_bubbles_cannon_sm_fire\ablty_dinohunter_ult_spit_hit_01		11525
	161173642	sfx_general_spark_05	C:\Trove\audio_source\wwise\.cache\Windows\SFX\sfx_general_spark_05_86A8DAD7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\BLOCK\Blocks\Block Placement & Liquids\Fun Blocks\sfx_arcanium_spark_WALKIETALKIE\sfx_general_spark_05		10576
	161202630	neon_ninja_throwingstar_fire_04	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\neon_ninja\neon_ninja_throwingstar_fire_04_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\04_Neon_Ninja\npc_abilities\neon_ninja_throwingstar_fire\neon_ninja_throwingstar_fire_04		5614
	161690164	ablty_pirate_parrot_upgrade_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_pirate_parrot_upgrade_01_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\08_Pirate\npc_abilities\3D\LongerRange\ablty_pirate_cannon_parrot_upgrade_VO\ablty_pirate_parrot_upgrade_01		16946
	163368153	wpn_class1_gun_fire_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\wpn_class1_gun_fire_02_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\01_GunSlinger\npc_abilities\wpn_class1_gun_fire_02		17916
	163864753	ablty_shdwhntr_fire_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_shdwhntr_fire_02_B2EE1AB0.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\07_ShadowHunter\player_abilities\2D\wpn_shdwhntr_basic_fire_standard_PLAYER\ablty_shdwhntr_fire_02		9834
	164695703	sfx_block_impact_player_03	C:\Trove\audio_source\wwise\.cache\Windows\SFX\sfx_block_impact_player_03_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\BLOCK\Blocks\Block Destruction\sfx_block_group_explode_md\sfx_block_dmg_explode_player\sfx_block_impact_player_03		33328
	164930397	jubilantsong	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\bard\Jublant Song_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\16_Bard\npc_abilities\3D\bard_ablty_jubilantsong_start\jubilantsong		97562
	165488322	sfx_block_chocolate_jump_land_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\sfx_block_chocolate_jump_land_01_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_FOOTSTEPS_ONLY\FTS - Medium\Jump Land\fts_sw_default_surfacetype_jumpland_MD\fts_default_jumpland_chocolate\sfx_block_chocolate_jump_land_01		37072
	165717042	ins_ch_piano_01_F5	C:\Trove\audio_source\wwise\.cache\Windows\SFX\musicblocks\ins_ch_piano_01_F5_C0D86718.wem		\Actor-Mixer Hierarchy\muzikQ00bz\musical_mount\mnt_musical_sheet_loop\random_F\ins_ch_piano_01_F5		18064
	165904924	ablty_adventurer_minion_peep_passive_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_adventurer_minion_peep_passive_01_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\09_Adventurer\npc_abilities\3D\ablty_minion_peeps\sw_minion_chick_peeptype\ablty_adventurer_minion_passive_loop\ablty_adventurer_minion_passive_peep\ablty_adventurer_minion_peep_passive_01		3372
	167100360	mnt_dragon_wings_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mnt_dragon_wings_02_BAF04398.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_dragon_flying\Wings\mount_beecat_wings_flutter_loop\mnt_dragon_wings_02		2764
	167463003	mnt_meownt_robot_vo_05	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mnt_meownt_robot_vo_05_4E0D0EC4_D647C248.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_meownt\vocalizations\mnt_meownt_robot_vo_jump\mnt_meownt_robot_vo_jump_ choice\mnt_meownt_robot_vo_05		5452
	167473061	ablty_shdwhntr_radiantarrow_hit_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_shdwhntr_radiantarrow_hit_02_AFF458A2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\07_ShadowHunter\npc_abilities\wpn_shdwhntr_radiantarrow_hit_charged\ablty_shdwhntr_radiantarrow_hit_02		16683
	167545510	mnt_hot_dog_fts_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mnt_hot_dog_fts_02_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_hotdog\mnt_hot_dog_fts\mnt_hot_dog_fts_02		4708
	168539620	ablty_icemage_icenova_freeze_03	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_icemage_icenova_freeze_03_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\06_IceMage\npc_abilities\ablty_icemage_icenova_freeze_ICECOMET\ablty_icemage_icenova_freeze_03		8868
	168959604	fts_run_fire_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\fts_run_fire_01_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_FOOTSTEPS_ONLY\FTS_MOUNT_LAYERS\walk_run\fts_mnt_sw_LAYER_TYPE_walk_run\fts_fire_generic_run\fts_run_fire_01		10720
	169663838	wpn_swing_sht_tn_m_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\wpn_swing_sht_tn_m_02_A56F0FCF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\WEAPON\swings\NPC\wpn_swing_sht_tn_m_timed\wpn_swing_sht_tn_m\wpn_swing_sht_tn_m_02		2445
	172080478	sfx_block_lava_tick_layer_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\sfx_block_lava_tick_layer_01_BF62CC1A_1663A7D7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\BLOCK\Blocks\Block Placement & Liquids\Block Tick Emitters - Liquids\sfx_block_tick_acid_layer\ACID\sfx_block_lava_tick_layer_01		88468
	172666332	prop_homeworldheart_interactive_deactivate	C:\Trove\audio_source\wwise\.cache\Windows\SFX\prop_homeworldheart_interactive_deactivate_6D51E414.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\PROPS\high_priority_prop\Homeworld Prop\prop_homeworldheart_interactive_deactivate		5355
	173121152	fts_metal_jump_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\fts_metal_jump_01_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_FOOTSTEPS_ONLY\FTS - Huge\Jump Land\fts_sw_lg_hg_surfacetype_jumpland_LG_HG\fts_default_jumpland_metal\fts_metal_jump_01		3844
	173142692	mount_cloud_storm_thunder_04	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mounts\mount_cloud_storm_thunder_04_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\_ENGINE_MOUNTS\mount_cloud\storm\mnt_stormcloud_thunder\mount_cloud_storm_thunder_04		38404
	173176474	mob_spikewaler_fol_attk_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mobs\mob_spikewaler_fol_attk_01_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_SpikeWalker_dreadnaught\mnt_SpikeWalker_dreadnaught_fol_attk_down\mob_spikewaler_fol_attk_01		19828
	173299707	fts_lg_r_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\fts_lg_r_01_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_FOOTSTEPS_ONLY\FTS - Large\Walk Run Slide\fts_sw_lg_surfacetype_walk_loop\fts_sw_lg_mix\fts_sw_lg_surfacetype_walk_run\fts_lg_walk\fts_lg_r_01		3268
	173348145	ablty_dracolyte_familiar_vo_smoke_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_dracolyte_familiar_vo_smoke_01_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\03_Dracolyte\player_abilities\2D\Player 2D Flame\ablty_dracolyte_familiar_vo_cough_PLAYER\ablty_dracolyte_familiar_vo_smoke_01		6722
	174338647	pumkin_move_04	C:\Trove\audio_source\wwise\.cache\Windows\SFX\pumkin_move_04_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_SpikeWalker_dreadnaught\skin_pumkin\mnt_pumpkin_dreadnaught_run\mnt_pumpkin_dreadnaught_fol_attk_d\pumkin_move_04		9784
	175251501	sfx_cube_confetti_land_04	C:\Trove\audio_source\wwise\.cache\Windows\SFX\sfx_cube_confetti_land_04_86A8DAD7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\BLOCK\Blocks\Block Placement & Liquids\Fun Blocks\sfx_cube_fun_confetti_land\sfx_cube_confetti_land_04		26164
	175519704	ablty_tombraiser_minion_vo_14	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_tombraiser_minion_vo_14_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\10_TombRaiser\npc_abilities\3D\ablty_minions\ablty_tombraiser_minion_vo\ablty_tombraiser_minion_vo_14		8532
	175823284	ablty_adventurer_surprise_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_adventurer_surprise_02_0CE55FBF_9A34F289.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\09_Adventurer\npc_abilities\3D\ablty_surprise\ablty_adventurer_surprise_land_buff\ablty_adventurer_surprise_02		14253
	175868632	ablty_shot_note_03	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_shot_note_03_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\13_Chloromancer\npc_abilities\3D\SKIN_DUBOMANCER\dubomancer_ablty_bullet_fire\ablty_shot_note_03		3778
	176889940	mnt_dragon_brth_out_fire_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mnt_dragon_brth_out_fire_01_86A8DAD7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_dragonbreath\mnt_dragonbreath_fire\mnt_dragon_brth_out_fire_01		26884
	176895195	ablty_amp_trojan_ground_slam_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\npc_amperium\ablty_amp_trojan_ground_slam_01_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\Generic & NPC\sfx_amperium\ablty_amp_trojan_ground_slam_01		26006
	177064100	ablty_dinohunter_trap_triggered_use_for_charge_PLAYER	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_dinohunter_trap_triggered_01_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\14_DinoHunter\player_abilities\2D\ablty_dinohunter_trap_triggered_use_for_charge_PLAYER		30736
	178570505	mnt_gryphon_mech_spawn_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mnt_gryphon_mech_spawn_02_4E0D0EC4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_griffon\vocalizations\mech\mnt_griffon_mech_vo_fly\mnt_griffon_vo_spawn_fly\mnt_gryphon_mech_spawn_02		6238
	179449597	sfx_block_place_heavy_03	C:\Trove\audio_source\wwise\.cache\Windows\SFX\sfx_block_place_heavy_03_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\BLOCK\Blocks\Block Placement & Liquids\sfx_block_place_heavy\sfx_block_place_heavy_03		3340
	179772213	wpn_swing_sht_hg_md_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\wpn_swing_sht_hg_md_02_A56F0FCF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\WEAPON\swings\NPC\wpn_swing_sht_hg_m_timed\wpn_swing_sht_hg_m\wpn_swing_sht_hg_md_02		2127
	179949566	wpn_swing_sht_hg_h_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\wpn_swing_sht_hg_h_02_A56F0FCF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\WEAPON\swings\NPC\wpn_swing_sht_hg_h_timed\wpn_swing_sht_hg_h\wpn_swing_sht_hg_h_02		2820
	180064019	mob_robot_jet_loop_on_mount_booster	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mobs\mob_robot_jet_loop_on_96224C35.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_pinata\twin_engine_movement_pinata_MASTERY\mob_robot_jet_loop_on_mount_booster		14348
	180165264	wpn_energy_gun_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\wpn_energy_gun_01_0CE55FBF_F80CF141.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\Generic & NPC\BOSSES\ShadowTitan_Dreadnaught\boss_dreadnought_ablty_gattlinggun_fire_seq\boss_dreadnought_ablty_gattlinggun_fire\wpn_energy_gun_01		12513
	180763713	mnt_gryphon_mech_jump_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mnt_gryphon_mech_jump_02_4E0D0EC4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_griffon\vocalizations\mech\mnt_griffon_mech_vo_fly\mnt_griffon_vo_jump_fly\mnt_gryphon_mech_jump_02		5222
	181602470	neon_ninja_sword_stab_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\neon_ninja\neon_ninja_sword_stab_01_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\04_Neon_Ninja\player_abilities\2D\sword_PLAYER\neon_ninja_sword_use_rnd_PLAYER\neon_ninja_sword_stab_PLAYER\neon_ninja_sword_stab_01		5564
	183243545	mnt_elephant_03	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mnt_elephant_03_4E0D0EC4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_elephant\vocalizations\mnt_elephant_vo_jump\elephant_vo\mnt_elephant_03		6864
	185144329	ablty_faetrickster_spawngroup_03	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_faetrickster_spawngroup_03_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\02_Fae_Trickster\npc_abilities\ablty_faetrickster_spawn_group\ablty_faetrickster_spawngroup_03		23650
	185272211	sfx_boss_rampage_spawn	C:\Trove\audio_source\wwise\.cache\Windows\SFX\sfx_boss_rampage_spawn_0CE55FBF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\Generic & NPC\BOSSES\Rampage\ablty_rampage_spawn_01\sfx_boss_rampage_spawn		73096
	185290639	ablty_shot_note_02_FIRE	C:\Trove\audio_source\wwise\.cache\Windows\SFX\ablty\ablty_shot_note_02_5E5770DB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\16_Bard\npc_abilities\3D\SKIN_DUBstyle\bard_ablty_basic_attack_03_dub\ablty_shot_note_02_FIRE		2855
	185552285	mnt_llama_breath_in_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mnt_llama_breath_in_02_4E0D0EC4_B42E6BBC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_llama_camel\mnt_llama_vocalizations\mnt_llama_vo_breath\mnt_llama_vo_breath_alt\mnt_llama_vo_breath_in\mnt_llama_breath_in_02		2616
	185990459	sfx_block_lava_tick_layer_04	C:\Trove\audio_source\wwise\.cache\Windows\SFX\sfx_block_lava_tick_layer_04_BF62CC1A_7696B05F.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\CLASS - Abilities\ClassAbilities\Generic & NPC\sfx_fire\sfx_lava_vent_usedfor_fireball_projectile_HIT\sfx_block_lava_tick_layer_04		106560
	186103564	mount_flyingcarpet_movement_loop	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mounts\mount_flyingcarpet_movement_loop_96224C35.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\_ENGINE_MOUNTS\mount_magic_broom\twin_engine_movement_magic_broom\mount_flyingcarpet_movement_loop		148484
	186116713	ins_ch_piano_01_D4#	C:\Trove\audio_source\wwise\.cache\Windows\SFX\musicblocks\ins_ch_piano_01_D4_C0D86718.wem		\Actor-Mixer Hierarchy\muzikQ00bz\musical_mount\mnt_musical_sheet_loop\random_D#\ins_ch_piano_01_D4#		18064
	186613945	fts_jumpland_fire_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\fts_jumpland_fire_02_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_FOOTSTEPS_ONLY\FTS_MOUNT_LAYERS\jump_land\fts_mnt_sw_LAYER_TYPE_jump_land\fts_fire_generic_jumpland\fts_jumpland_fire_02		12664
	186848173	wpn_swing_sht_sm_m_03	C:\Trove\audio_source\wwise\.cache\Windows\SFX\wpn_swing_sht_sm_m_03_A56F0FCF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\WEAPON\swings\NPC\wpn_swing_sht_sm_m_timed\wpn_swing_sht_sm_m\wpn_swing_sht_sm_m_03		2706
	188162316	fts_metal_walk_03	C:\Trove\audio_source\wwise\.cache\Windows\SFX\fts_metal_walk_03_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_FOOTSTEPS_ONLY\FTS - Large\Walk Run Slide\fts_sw_lg_surfacetype_walk_loop\fts_sw_lg_mix\fts_sw_lg_surfacetype_walk_run\fts_default_metal\fts_metal_walk_03		2620
	188446672	mob_boss_lunagoddess_vo_attck_01	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mobs\mob_boss_lunagoddess_vo_attck_01_B154DB66.wem		\Actor-Mixer Hierarchy\mobs_01\Mobs\mobs_yb\_BOSS\mob_boss_lunagoddess\mob_boss_lunagoddess_vo_attck_fling\mob_boss_lunagoddess_vo_attck_01		8456
	188730490	mnt_dragon_wings_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mnt_dragon_wings_02_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\mount_dragon_flying\Wings\mount_dragon_wings\mnt_dragon_wings_02		9244
	189172679	mnt_rocket_sleigh_jump_02	C:\Trove\audio_source\wwise\.cache\Windows\SFX\mnt_rocket_sleigh_jump_02_7F5908C7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Bus\grp_Game Sounds\FOLEY - Bodyfalls, Footsteps, Rideables, Mounts\Foley\Footsteps Boats and Mounts\_MOUNTS\_ENGINE_MOUNTS\mount_booster_rocket_chair\sw_BOOST_SLEIGH\fts_generic_jump_sleigh_rocket\mnt_rocket_sleigh_jump_02		11548
